LAT,LON
34.1065,-118.1878
34.0194,-118.2722
34.098,-118.3441
34.3225,-118.4288
34.079,-118.3004
34.2403,-118.5695
33.9943,-118.4622
33.9428,-118.2775
34.1045,-118.2831
34.0039,-118.264
34.0599,-118.2655
33.956,-118.2772
33.9618,-118.3068
34.0673,-118.2489
34.1127,-118.2903
34.0453,-118.2864
34.1994,-118.4411
33.9656,-118.2629
34.0437,-118.2098
34.0418,-118.3225
33.9447,-118.2739
34.2337,-118.4654
34.0082,-118.2941
33.7808,-118.2743
34.1827,-118.44
33.7342,-118.2814
34.0608,-118.3557
33.9856,-118.2915
34.0483,-118.4571
34.001,-118.3113
34.2119,-118.6017
34.2757,-118.5144
34.1566,-118.3727
34.0119,-118.2565
34.0803,-118.3462
33.9974,-118.2982
0,0
34.0625,-118.1766
33.9638,-118.2651
34.1069,-118.324
34.0524,-118.2765
34.0918,-118.1887
34.0421,-118.2879
34.1947,-118.5734
34.0194,-118.2722
34.0248,-118.2715
33.9988,-118.2674
34.163,-118.3706
34.0264,-118.2937
34.2548,-118.425
34.2147,-118.4576
34.0408,-118.4685
34.3191,-118.4613
34.0355,-118.2965
33.9511,-118.2717
34.046,-118.2509
34.0626,-118.2445
33.7326,-118.305
34.0391,-118.2983
34.1289,-118.2684
34.1017,-118.3528
33.9383,-118.2739
33.9967,-118.2499
33.9892,-118.3089
33.9583,-118.3003
34.0287,-118.2948
34.0993,-118.3136
34.1,-118.318
33.9529,-118.2739
34.0012,-118.4267
33.7483,-118.2804
33.9667,-118.2838
34.3238,-118.4387
34.0616,-118.2586
