DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON,,,,,,,,,,,,,,,
210112768,1,Central,156,6TH,SAN PEDRO,34.0429,-118.2462,,,,,,,,,,,,,,,
210406884,4,Hollenbeck,478,3400 WHITTIER BL,,34.0276,-118.2005,,,,,,,,,,,,,,,
211013055,10,West Valley,1063,18300 VENTURA BL,,34.1682,-118.5406,,,,,,,,,,,,,,,
212011995,20,Olympic,2017,VERMONT,1ST,34.0728,-118.2917,,,,,,,,,,,,,,,
210512082,5,Harbor,555,500 W OLIVER ST,,33.7469,-118.2901,,,,,,,,,,,,,,,
211704713,17,Devonshire,1795,17600 RAYMER ST,,34.2264,-118.5178,,,,,,,,,,,,,,,
210517558,5,Harbor,504,1600 W 205TH ST,,33.8447,-118.3092,,,,,,,,,,,,,,,
210304935,3,Southwest,321,3400 S LA BREA AV,,34.0248,-118.3552,,,,,,,,,,,,,,,
210308122,3,Southwest,398,500 W 41ST DR,,34.0087,-118.284,,,,,,,,,,,,,,,
211114097,11,Northeast,1172,1600 WESTERLY TR,,34.0884,-118.2702,,,,,,,,,,,,,,,
211915425,19,Mission,1984,8400 WILLIS AV,,34.2231,-118.4553,,,,,,,,,,,,,,,
211517911,15,N Hollywood,1519,6700 VINELAND AV,,34.1921,-118.3703,,,,,,,,,,,,,,,
210316057,3,Southwest,393,43RD PL,VERMONT AV,34.0074,-118.329,,,,,,,,,,,,,,,
210108058,1,Central,154,100 W 5TH ST,,34.0467,-118.2485,,,,,,,,,,,,,,,
210609045,6,Hollywood,646,HIGHLAND,SUNSET,34.098,-118.3387,,,,,,,,,,,,,,,
211715568,17,Devonshire,1756,DEVONSHIRE,BALBOA,34.2575,-118.5023,,,,,,,,,,,,,,,
212001009,20,Olympic,2099,ORCHARD AV,20TH ST,34.0382,-118.2882,,,,,,,,,,,,,,,
211606808,16,Foothill,1663,RINCON,HALEY,34.2333,-118.4036,,,,,,,,,,,,,,,
211315383,13,Newton,1361,4700 S MAIN ST,,33.9998,-118.2774,,,,,,,,,,,,,,,
211214317,12,77th Street,1241,HYDE PARK BL,VICTORIA AV,33.9806,-118.3323,,,,,,,,,,,,,,,
211611208,16,Foothill,1602,GLENOAKS BL,VAN NUYS BL,34.2741,-118.4121,,,,,,,,,,,,,,,
211709706,17,Devonshire,1785,9000 RESEDA BL,,34.234,-118.5361,,,,,,,,,,,,,,,
210300959,3,Southwest,363,4000 PALMYRA RD,,34.0142,-118.3423,,,,,,,,,,,,,,,
210709544,7,Wilshire,767,CRENSHAW BL,VENICE BL,34.0452,-118.3281,,,,,,,,,,,,,,,
211115873,11,Northeast,1112,W WAWONA ST,YOSEMITE WY,34.1277,-118.228,,,,,,,,,,,,,,,
210514208,5,Harbor,515,AVALON BL,LOMITA,33.7992,-118.2639,,,,,,,,,,,,,,,
211216215,12,77th Street,1249,6800 BONSALLO AV,,33.9774,-118.286,,,,,,,,,,,,,,,
210100815,1,Central,153,500 S BROADWAY,,34.0474,-118.2513,,,,,,,,,,,,,,,
211109214,11,Northeast,1145,FLETCHER ST,RIPPLE ST,34.1078,-118.2544,,,,,,,,,,,,,,,
211318563,13,Newton,1362,5100 AVALON BL,,33.9981,-118.2697,,,,,,,,,,,,,,,
210713124,7,Wilshire,702,800 N POINSETTIA PL,,34.084,-118.3547,,,,,,,,,,,,,,,
210706248,7,Wilshire,773,1700 HAUSER BL,,34.0434,-118.3588,,,,,,,,,,,,,,,
210908745,9,Van Nuys,971,4800 N SEPULVEDA BL,,34.1576,-118.4661,,,,,,,,,,,,,,,
211909477,19,Mission,1962,9100 BURNET AV,,34.2355,-118.4632,,,,,,,,,,,,,,,
210308876,3,Southwest,361,4900 AUGUST ST,,34.0173,-118.3528,,,,,,,,,,,,,,,
210801055,8,West LA,833,WILSHIRE,VETERAN,34.0578,-118.4477,,,,,,,,,,,,,,,
211609210,16,Foothill,1698,7800 SAN FERNANDO RD,,34.2123,-118.3591,,,,,,,,,,,,,,,
211216216,12,77th Street,1255,1400 W 76TH ST,,33.9709,-118.3014,,,,,,,,,,,,,,,
211208694,12,77th Street,1251,6700 11TH AV,,33.9757,-118.3294,,,,,,,,,,,,,,,
210121502,1,Central,158,500 CERES AV,,34.0413,-118.24,,,,,,,,,,,,,,,
211218081,12,77th Street,1249,6600 DENVER AV,,33.9783,-118.2838,,,,,,,,,,,,,,,
210121017,1,Central,139,700 E 3RD ST,,34.0455,-118.2379,,,,,,,,,,,,,,,
211213095,12,77th Street,1248,HOOVER,70TH ST,33.9764,-118.2871,,,,,,,,,,,,,,,
211915854,19,Mission,1963,14600 PLUMMER ST,,34.2454,-118.4505,,,,,,,,,,,,,,,
211809471,18,Southeast,1841,10400 S HOOVER ST,,33.9415,-118.287,,,,,,,,,,,,,,,
211113430,11,Northeast,1124,3400 DREW ST,,34.1208,-118.2418,,,,,,,,,,,,,,,
211414757,14,Pacific,1402,11300 NATIONAL BL,,34.0276,-118.437,,,,,,,,,,,,,,,
211700810,17,Devonshire,1791,20600 MANDELL ST,,34.2218,-118.5821,,,,,,,,,,,,,,,
210304853,3,Southwest,395,4100 S WESTERN AV,,34.0091,-118.3089,,,,,,,,,,,,,,,
211606758,16,Foothill,1633,11800 FOOTHILL BL,,34.2736,-118.3939,,,,,,,,,,,,,,,
210200606,2,Rampart,271,900 S GRAND VIEW ST,,34.0529,-118.2819,,,,,,,,,,,,,,,
211610533,16,Foothill,1689,SUNLAND AV,SAN FERNANDO,34.2194,-118.3688,,,,,,,,,,,,,,,
210312280,3,Southwest,317,2300 S CATALINA ST,,34.0356,-118.2943,,,,,,,,,,,,,,,
212018675,20,Olympic,2056,1100 S VERMONT AV,,34.0508,-118.2916,,,,,,,,,,,,,,,
211711459,17,Devonshire,1735,17600 CHATSWORTH ST,,34.2684,-118.5149,,,,,,,,,,,,,,,
211316352,13,Newton,1371,100 W 53RD ST,,33.9942,-118.274,,,,,,,,,,,,,,,
210707526,7,Wilshire,745,SAN VICENTE BL,COCHRAN AV,34.0527,-118.3509,,,,,,,,,,,,,,,
210912273,9,Van Nuys,914,6800 KESTER AV,,34.1939,-118.4574,,,,,,,,,,,,,,,
210313286,3,Southwest,334,3200 W JEFFERSON BL,,34.0256,-118.3317,,,,,,,,,,,,,,,
210207423,2,Rampart,203,700 N MADISON AV,,34.0836,-118.2892,,,,,,,,,,,,,,,
210315196,3,Southwest,397,1000 W MARTIN LUTHER KING JR BL,,34.0109,-118.2922,,,,,,,,,,,,,,,
211313133,13,Newton,1343,3500 AVALON BL,,34.0138,-118.2653,,,,,,,,,,,,,,,
211708092,17,Devonshire,1791,PARTHENIA ST,DE SOTO AV,34.2282,-118.5885,,,,,,,,,,,,,,,
210510530,5,Harbor,514,WILMINGTON BL,PACIFIC COAST HY,33.7906,-118.275,,,,,,,,,,,,,,,
211218348,12,77th Street,1218,54TH ST,HOOVER ST,33.9933,-118.2871,,,,,,,,,,,,,,,
210612158,6,Hollywood,677,5100 MELROSE AV,,34.0865,-118.3169,,,,,,,,,,,,,,,
212005050,20,Olympic,2015,100 N NEW HAMPSHIRE AV,,34.0727,-118.2929,,,,,,,,,,,,,,,
211225336,12,77th Street,1266,300 W 80TH ST,,33.9669,-118.2803,,,,,,,,,,,,,,,
210612452,6,Hollywood,648,CARLTON WY,ST ANDREWS PL,34.1005,-118.3115,,,,,,,,,,,,,,,
211311242,13,Newton,1352,400 E 43RD ST,,34.0057,-118.2669,,,,,,,,,,,,,,,
211900750,19,Mission,1952,LANGDON,TUBA,34.2563,-118.4696,,,,,,,,,,,,,,,
210715857,7,Wilshire,789,1900 ARLINGTON AV,,34.0379,-118.323,,,,,,,,,,,,,,,
211907004,19,Mission,1918,RONALD REAGA FY,FOOTHILL FY,34.3028,-118.4269,,,,,,,,,,,,,,,
210117400,1,Central,156,6TH ST,SAN PEDRO,34.0429,-118.2462,,,,,,,,,,,,,,,
211708520,17,Devonshire,1792,20000 ROSCOE BL,,34.2243,-118.5623,,,,,,,,,,,,,,,
211815215,18,Southeast,1849,2000 E IMPERIAL HY,,33.9292,-118.2349,,,,,,,,,,,,,,,
210107704,1,Central,181,11TH ST,FIGUEROA,34.0431,-118.2692,,,,,,,,,,,,,,,
210409465,4,Hollenbeck,499,NOAKES,ESPERANZA,34.0146,-118.201,,,,,,,,,,,,,,,
210320653,3,Southwest,361,4000 NICOLET AV,,34.0171,-118.3531,,,,,,,,,,,,,,,
211800749,18,Southeast,1839,10800 JUNIPER ST,,33.9365,-118.2333,,,,,,,,,,,,,,,
211400843,14,Pacific,1484,7000 W MANCHESTER AV,,33.9597,-118.4164,,,,,,,,,,,,,,,
210201052,2,Rampart,235,200 S ALVARADO ST,,34.0677,-118.2731,,,,,,,,,,,,,,,
211408192,14,Pacific,1434,12500 VENICE BL,,33.9978,-118.4456,,,,,,,,,,,,,,,
210412359,4,Hollenbeck,437,1800 N DITMAN AV,,34.0636,-118.189,,,,,,,,,,,,,,,
211007030,10,West Valley,1005,17700 SATICOY ST,,34.2147,-118.523,,,,,,,,,,,,,,,
210608406,6,Hollywood,635,FRANKLIN AV,WHITLEY AV,34.1052,-118.3333,,,,,,,,,,,,,,,
212115286,21,Topanga,2161,5600 OSTIN AV,,34.1724,-118.6529,,,,,,,,,,,,,,,
211206050,12,77th Street,1239,400 W 60TH ST,,33.9851,-118.2821,,,,,,,,,,,,,,,
211207284,12,77th Street,1267,8300 S FIGUEROA ST,,33.9634,-118.2827,,,,,,,,,,,,,,,
211500739,15,N Hollywood,1517,11200 VANOWEN ST,,34.1938,-118.3757,,,,,,,,,,,,,,,
212001055,20,Olympic,2022,600 S GRAMERCY PL,,34.0623,-118.3128,,,,,,,,,,,,,,,
211807253,18,Southeast,1826,9300 COMPTON AV,,33.953,-118.246,,,,,,,,,,,,,,,
211320831,13,Newton,1383,100 W 59TH PL,,33.986,-118.2783,,,,,,,,,,,,,,,
210212108,2,Rampart,279,VALENCIA,OLYMPIC,34.0484,-118.2724,,,,,,,,,,,,,,,
211614077,16,Foothill,1681,WICKS ST,SHARP AV,34.2261,-118.4039,,,,,,,,,,,,,,,
211820230,18,Southeast,1837,10700 WILMINGTON AV,,33.9363,-118.2426,,,,,,,,,,,,,,,
210915573,9,Van Nuys,941,5900 KESTER AV,,34.1776,-118.4574,,,,,,,,,,,,,,,
211806896,18,Southeast,1823,300 E CENTURY BL,,33.9456,-118.2695,,,,,,,,,,,,,,,
212000606,20,Olympic,2015,200 N BERENDO ST,,34.0745,-118.2942,,,,,,,,,,,,,,,
211612462,16,Foothill,1637,7600 KYLE ST,,34.2646,-118.2979,,,,,,,,,,,,,,,
211909017,19,Mission,1981,8500 N SEPULVEDA BL,,34.2267,-118.4704,,,,,,,,,,,,,,,
210613926,6,Hollywood,636,1700 N LAS PALMAS AV,,34.1016,-118.3361,,,,,,,,,,,,,,,
210308542,3,Southwest,399,42ND PL,FIGUEROA ST,34.0074,-118.2827,,,,,,,,,,,,,,,
210120922,1,Central,152,S HILL ST,W 5TH ST,34.0488,-118.2518,,,,,,,,,,,,,,,
211224141,12,77th Street,1241,6000 BRYNHURST AV,,33.9854,-118.3338,,,,,,,,,,,,,,,
212117473,21,Topanga,2138,20400 SATICOY ST,,34.2083,-118.5768,,,,,,,,,,,,,,,
211008505,10,West Valley,1043,6000 YOLANDA AV,,34.1787,-118.5408,,,,,,,,,,,,,,,
211313587,13,Newton,1375,CENTRAL AV,SLAUSON AV,33.9922,-118.2521,,,,,,,,,,,,,,,
211507333,15,N Hollywood,1543,CHANDLER,LAUREL CANYON,34.1687,-118.3965,,,,,,,,,,,,,,,
210120162,1,Central,112,500 W TEMPLE ST,,34.057,-118.2437,,,,,,,,,,,,,,,
210206613,2,Rampart,236,BEVERLY,ALVARADO,34.0667,-118.2703,,,,,,,,,,,,,,,
211421283,14,Pacific,1458,4800 S SLAUSON AV,,33.9942,-118.4078,,,,,,,,,,,,,,,
210619452,6,Hollywood,668,LA MIRADA,ST ANDREWS,34.0938,-118.3109,,,,,,,,,,,,,,,
211712189,17,Devonshire,1764,9500 BOTHWELL RD,,34.2435,-118.5615,,,,,,,,,,,,,,,
211821469,18,Southeast,1849,WILMINGTON,115TH ST,33.9303,-118.2391,,,,,,,,,,,,,,,
211218798,12,77th Street,1245,1000 W 64TH ST,,33.9814,-118.2923,,,,,,,,,,,,,,,
210607771,6,Hollywood,642,1400 N STANLEY AV,,34.0962,-118.3561,,,,,,,,,,,,,,,
212106858,21,Topanga,2105,OWENSMOUTH AV,PARTHENIA ST,34.2282,-118.6016,,,,,,,,,,,,,,,
211205084,12,77th Street,1241,6000 CRENSHAW BL,,33.9849,-118.3309,,,,,,,,,,,,,,,
211821136,18,Southeast,1841,FIGUEROA,IMPERIAL HY,33.931,-118.2826,,,,,,,,,,,,,,,
210405220,4,Hollenbeck,453,1400 MITCHELL PL,,34.0541,-118.2182,,,,,,,,,,,,,,,
210710807,7,Wilshire,727,200 S LA BREA AV,,34.0699,-118.344,,,,,,,,,,,,,,,
210715653,7,Wilshire,735,5600 WILSHIRE BL,,34.0633,-118.3473,,,,,,,,,,,,,,,
210300580,3,Southwest,311,5400 BLACKWELDER ST,,34.0282,-118.3623,,,,,,,,,,,,,,,
210311552,3,Southwest,376,3900 S WESTERN AV,,34.014,-118.3089,,,,,,,,,,,,,,,
211215480,12,77th Street,1239,1100 W 61ST ST,,33.9841,-118.2941,,,,,,,,,,,,,,,
210905522,9,Van Nuys,964,RIVERSIDE DR,WOODMAN AV,34.1576,-118.4312,,,,,,,,,,,,,,,
210204716,2,Rampart,247,1700 W 6TH ST,,34.0596,-118.2701,,,,,,,,,,,,,,,
210317573,3,Southwest,356,1400 W 36TH ST,,34.0228,-118.3002,,,,,,,,,,,,,,,
210407806,4,Hollenbeck,459,3200 WINTER ST,,34.0451,-118.1925,,,,,,,,,,,,,,,
210306050,3,Southwest,361,4000 NICOLET AV,,34.0171,-118.3531,,,,,,,,,,,,,,,
210409778,4,Hollenbeck,412,BROADWAY,AVENUE 24,34.0736,-118.2164,,,,,,,,,,,,,,,
210912027,9,Van Nuys,943,14200 AETNA ST,,34.1802,-118.4421,,,,,,,,,,,,,,,
212004484,20,Olympic,2017,100 S NEW HAMPSHIRE AV,,34.0721,-118.2929,,,,,,,,,,,,,,,
211422538,14,Pacific,1431,1100 ABBOT KINNEY BL,,33.9918,-118.4703,,,,,,,,,,,,,,,
210412013,4,Hollenbeck,438,2900 LOWELL AV,,34.0791,-118.1623,,,,,,,,,,,,,,,
210300628,3,Southwest,391,4700 DON LORENZO DR,,34.0012,-118.3581,,,,,,,,,,,,,,,
211319889,13,Newton,1344,41ST ST,MCKINLEY AV,34.0092,-118.2611,,,,,,,,,,,,,,,
211222057,12,77th Street,1273,1400 W 92ND ST,,33.9564,-118.309,,,,,,,,,,,,,,,
211208203,12,77th Street,1268,8400 S BROADWAY,,33.9623,-118.2783,,,,,,,,,,,,,,,
211812003,18,Southeast,1863,600 E 115TH ST,,33.9301,-118.2622,,,,,,,,,,,,,,,
211315006,13,Newton,1381,300 W 61ST ST,,33.9842,-118.2783,,,,,,,,,,,,,,,
211710515,17,Devonshire,1752,21300 LEMARSH ST,,34.2554,-118.5973,,,,,,,,,,,,,,,
211013566,10,West Valley,1028,16500 SHERMAN WY,,34.2011,-118.4924,,,,,,,,,,,,,,,
210110968,1,Central,192,FLOWER,VENICE,34.0396,-118.2672,,,,,,,,,,,,,,,
211306060,13,Newton,1331,GRAND,ADAMS,34.0265,-118.2723,,,,,,,,,,,,,,,
211809447,18,Southeast,1822,BROADWAY,93RD,33.9519,-118.2784,,,,,,,,,,,,,,,
211810253,18,Southeast,1834,300 E 105TH ST,,33.941,-118.2695,,,,,,,,,,,,,,,
210121577,1,Central,111,ALAMEDA,LOS ANGELES,34.0564,-118.2374,,,,,,,,,,,,,,,
211210505,12,77th Street,1266,FIGUEROA ST,81ST ST,33.9659,-118.2827,,,,,,,,,,,,,,,
210104791,1,Central,192,1600 LEBANON ST,,34.0369,-118.2696,,,,,,,,,,,,,,,
211707837,17,Devonshire,1747,16700 CHATSWORTH ST,,34.2647,-118.4959,,,,,,,,,,,,,,,
211800738,18,Southeast,1801,500 W 93RD ST,,33.9519,-118.2847,,,,,,,,,,,,,,,
210510382,5,Harbor,525,D,BAYVIEW,33.7739,-118.2678,,,,,,,,,,,,,,,
211311734,13,Newton,1321,200 E 24TH ST,,34.0255,-118.2652,,,,,,,,,,,,,,,
211705381,17,Devonshire,1764,CORBIN,PRAIRIE,34.2391,-118.5623,,,,,,,,,,,,,,,
211909223,19,Mission,1967,NORDHOFF ST,WOODMAN AV,34.2353,-118.4404,,,,,,,,,,,,,,,
210609176,6,Hollywood,645,6800 W SUNSET BL,,34.098,-118.3393,,,,,,,,,,,,,,,
211313029,13,Newton,1383,6100 S BROADWAY,,33.9837,-118.2783,,,,,,,,,,,,,,,
211100668,11,Northeast,1159,4500 N FIGUEROA ST,,34.098,-118.2056,,,,,,,,,,,,,,,
211100822,11,Northeast,1189,3200 ARROYO SECO AV,,34.0854,-118.219,,,,,,,,,,,,,,,
210110232,1,Central,156,W 6TH ST,WALL ST,34.0435,-118.2471,,,,,,,,,,,,,,,
210109853,1,Central,155,5TH ST,LOS ANGELES,34.0461,-118.2475,,,,,,,,,,,,,,,
210406850,4,Hollenbeck,477,2900 WHITTIER BL,,34.0317,-118.2097,,,,,,,,,,,,,,,
210113403,1,Central,185,11TH ST,SANTEE,34.0378,-118.2556,,,,,,,,,,,,,,,
211310179,13,Newton,1345,CENTRAL AV,40TH PL,34.0101,-118.2565,,,,,,,,,,,,,,,
211815997,18,Southeast,1861,VERMONT AV,120TH ST,33.9237,-118.2915,,,,,,,,,,,,,,,
210315024,3,Southwest,376,1600 W MARTIN LUTHER KING JR BL,,34.0145,-118.3045,,,,,,,,,,,,,,,
211113553,11,Northeast,1132,4300 LOS FELIZ BL,,34.1124,-118.2844,,,,,,,,,,,,,,,
210713343,7,Wilshire,701,MELROSE,GARDNER,34.0847,-118.3686,,,,,,,,,,,,,,,
210209199,2,Rampart,235,100 S PARK VIEW ST,,34.0676,-118.2739,,,,,,,,,,,,,,,
210514459,5,Harbor,501,182ND ST,EVELYN AV,33.8656,-118.3026,,,,,,,,,,,,,,,
211410228,14,Pacific,1413,300 4TH AV,,33.9971,-118.4747,,,,,,,,,,,,,,,
211204509,12,77th Street,1258,75TH ST,MAIN ST,33.9721,-118.2739,,,,,,,,,,,,,,,
211110135,11,Northeast,1129,HOUGH ST,BRIDEWELL ST,34.117,-118.1708,,,,,,,,,,,,,,,
211409460,14,Pacific,1491,VISTA DEL MAR,IMPERIAL,33.9308,-118.4334,,,,,,,,,,,,,,,
211820597,18,Southeast,1844,IMPERIAL HY,AVALON BL,33.931,-118.2652,,,,,,,,,,,,,,,
210400669,4,Hollenbeck,422,BALDWIN,HANCOCK,34.0702,-118.209,,,,,,,,,,,,,,,
210605986,6,Hollywood,636,HOLLYWOOD BL,HIGHLAND,34.1016,-118.3387,,,,,,,,,,,,,,,998
210108581,1,Central,153,5TH,BROADWAY,34.0481,-118.2507,,,,,,,,,,,,,,,
212005005,20,Olympic,2044,900 S KINGSLEY DR,,34.0545,-118.3031,,,,,,,,,,,,,,,
212114588,21,Topanga,2137,7200 KELVIN AV,,34.2011,-118.5863,,,,,,,,,,,,,,,
210120472,1,Central,164,600 S SPRING ST,,34.0445,-118.2523,,,,,,,,,,,,,,,
210112093,1,Central,165,6TH,WALL,34.0439,-118.2479,,,,,,,,,,,,,,,
210600563,6,Hollywood,667,6000 FOUNTAIN AV,,34.0944,-118.3212,,,,,,,,,,,,,,,
212004857,20,Olympic,2021,WILSHIRE BL,CRENSHAW BL,34.0617,-118.3192,,,,,,,,,,,,,,,
210605999,6,Hollywood,648,5500 HAROLD WY,,34.0993,-118.3092,,,,,,,,,,,,,,,
211811562,18,Southeast,1863,11500 AVALON BL,,33.9292,-118.2652,,,,,,,,,,,,,,,
210711142,7,Wilshire,765,VINEYARD,VENICE,34.0496,-118.3425,,,,,,,,,,,,,,,
211808390,18,Southeast,1827,9900 GRAHAM AV,,33.946,-118.243,,,,,,,,,,,,,,,
211710823,17,Devonshire,1751,21700 LASSEN ST,,34.2534,-118.6072,,,,,,,,,,,,,,,
211905340,19,Mission,1905,GLADSTONE AV,SAYRE,34.3128,-118.4308,,,,,,,,,,,,,,,
211100767,11,Northeast,1134,2700 MOSS AV,,34.1116,-118.2383,,,,,,,,,,,,,,,
211313743,13,Newton,1321,2400 S FLOWER ST,,34.0289,-118.2738,,,,,,,,,,,,,,,
211114238,11,Northeast,1162,1300 N VERMONT AV,,34.0956,-118.2918,,,,,,,,,,,,,,,
210410567,4,Hollenbeck,426,3200 CASTALIA AV,,34.082,-118.1754,,,,,,,,,,,,,,,
212006306,20,Olympic,2017,3RD ST,CATALINA,34.0691,-118.2954,,,,,,,,,,,,,,,
211204581,12,77th Street,1203,W ST ANDREWS PL,S 51ST ST,33.9994,-118.3108,,,,,,,,,,,,,,,
210119592,1,Central,153,600 S SPRING ST,,34.0467,-118.252,,,,,,,,,,,,,,,
211610902,16,Foothill,1633,11900 FOOTHILL BL,,34.2749,-118.3955,,,,,,,,,,,,,,,998
210511087,5,Harbor,567,200 W 15TH ST,,33.7306,-118.2818,,,,,,,,,,,,,,,
211009502,10,West Valley,1029,VANOWEN ST,WOODLEY AV,34.1939,-118.4837,,,,,,,,,,,,,,,
211405039,14,Pacific,1432,1500 LINCOLN BL,,33.9934,-118.46,,,,,,,,,,,,,,,
210706233,7,Wilshire,702,SWEETZER AV,WARING AV,34.084,-118.3547,,,,,,,,,,,,,,,
210318785,3,Southwest,397,VERMONT AV,VERNON AV,34.0037,-118.2916,,,,,,,,,,,,,,,
211815668,18,Southeast,1831,500 W ATHENS BL,,33.9207,-118.283,,,,,,,,,,,,,,,
210912889,9,Van Nuys,926,6600 VAN NUYS BL,,34.1907,-118.4487,,,,,,,,,,,,,,,
210914308,9,Van Nuys,946,WOODMAN,BURBANK,34.1721,-118.4313,,,,,,,,,,,,,,,
211913119,19,Mission,1977,13800 OSBORNE ST,,34.2364,-118.434,,,,,,,,,,,,,,,998
211204622,12,77th Street,1257,78TH ST,FLOWER,33.9689,-118.2814,,,,,,,,,,,,,,,
211205282,12,77th Street,1273,8900 DALTON AV,,33.9545,-118.3036,,,,,,,,,,,,,,,
211505199,15,N Hollywood,1545,LAUREL CANYON,MAGNOLIA,34.1649,-118.3965,,,,,,,,,,,,,,,
210904157,9,Van Nuys,926,14100 VANOWEN ST,,34.1939,-118.4406,,,,,,,,,,,,,,,
212017694,20,Olympic,2019,3600 BEVERLY BL,,34.0753,-118.287,,,,,,,,,,,,,,,
210610501,6,Hollywood,668,WESTERN,SIERRA VISTA,34.0944,-118.3125,,,,,,,,,,,,,,,
211812655,18,Southeast,1823,9600 S SAN PEDRO ST,,33.9483,-118.2695,,,,,,,,,,,,,,,
210319666,3,Southwest,354,3400 ARLINGTON AV,,34.0222,-118.3227,,,,,,,,,,,,,,,
210311589,3,Southwest,321,LA BREA AV,OBAMA BL,34.0215,-118.3556,,,,,,,,,,,,,,,
211808024,18,Southeast,1822,200 W 103RD ST,,33.9428,-118.2762,,,,,,,,,,,,,,,
210114083,1,Central,146,WINSTON,WALL ST,34.0457,-118.2457,,,,,,,,,,,,,,,
210813660,8,West LA,884,10700 W PICO BL,,34.0417,-118.4253,,,,,,,,,,,,,,,
211217352,12,77th Street,1256,VERMONT AV,FLORENCE AV,33.9746,-118.2916,,,,,,,,,,,,,,,
210816880,8,West LA,899,CATTARAUGUS,VENICE,34.0328,-118.3823,,,,,,,,,,,,,,,
210506989,5,Harbor,505,190TH,NORMANDIE,33.8583,-118.2992,,,,,,,,,,,,,,,
211317925,13,Newton,1373,GAGE AV,CENTRAL AV,33.9925,-118.2608,,,,,,,,,,,,,,,
210205726,2,Rampart,281,1200 S LAKE ST,,34.0481,-118.2836,,,,,,,,,,,,,,,
211505485,15,N Hollywood,1526,6400 LANKERSHIM BL,,34.1868,-118.3878,,,,,,,,,,,,,,,
211224332,12,77th Street,1265,1500 W 82ND ST,,33.9646,-118.3025,,,,,,,,,,,,,,,
211815909,18,Southeast,1802,88TH,FIGUEROA,33.9567,-118.2827,,,,,,,,,,,,,,,
211110506,11,Northeast,1135,3600 VERDUGO RD,,34.116,-118.2339,,,,,,,,,,,,,,,
211217502,12,77th Street,1268,8000 S BROADWAY,,33.9659,-118.2783,,,,,,,,,,,,,,,
211609363,16,Foothill,1617,FOOTHILL,SUNLAND,34.2598,-118.3224,,,,,,,,,,,,,,,
211006773,10,West Valley,1083,19100 GAYLE PL,,34.1531,-118.55,,,,,,,,,,,,,,,
210109457,1,Central,157,5TH,SAN PEDRO,34.0442,-118.2439,,,,,,,,,,,,,,,
212108865,21,Topanga,2169,5600 LUBAO AV,,34.1805,-118.5666,,,,,,,,,,,,,,,
211507823,15,N Hollywood,1549,5400 BILOXI AV,,34.1687,-118.3584,,,,,,,,,,,,,,,
212113208,21,Topanga,2143,22900 ERWIN ST,,34.1828,-118.6238,,,,,,,,,,,,,,,
210401192,4,Hollenbeck,449,2500 WABASH AV,,34.0527,-118.1969,,,,,,,,,,,,,,,
210308436,3,Southwest,362,4000 COCO AV,,34.0136,-118.3501,,,,,,,,,,,,,,,
211209863,12,77th Street,1241,3500 HYDE PARK BL,,33.9806,-118.3352,,,,,,,,,,,,,,,
211904931,19,Mission,1977,BRANFORD AV,BEACHY AV,34.2337,-118.4231,,,,,,,,,,,,,,,
211008993,10,West Valley,1004,RESEDA BL,STRATHERN ST,34.2157,-118.5361,,,,,,,,,,,,,,,
212000872,20,Olympic,2055,NEW HAMPSHIRE,11TH ST,34.0509,-118.2979,,,,,,,,,,,,,,,
210122422,1,Central,165,MAPLE,7TH,34.0439,-118.2479,,,,,,,,,,,,,,,
211705427,17,Devonshire,1764,9300 TAMPA AV,,34.244,-118.5583,,,,,,,,,,,,,,,
211808177,18,Southeast,1801,600 W 94TH ST,,33.9555,-118.2871,,,,,,,,,,,,,,,
211315326,13,Newton,1309,LONG BEACH,NEWTON ST,34.0241,-118.232,,,,,,,,,,,,,,,
211821893,18,Southeast,1861,11500 S VERMONT AV,,33.9296,-118.2916,,,,,,,,,,,,,,,
211015288,10,West Valley,1023,ARCHWOOD ST,WILBUR AV,34.1921,-118.5447,,,,,,,,,,,,,,,
210313859,3,Southwest,373,4000 CRENSHAW BL,,34.0109,-118.3351,,,,,,,,,,,,,,,
211818805,18,Southeast,1849,2200 E 114TH ST,,33.9315,-118.2336,,,,,,,,,,,,,,,
210912762,9,Van Nuys,901,15400 STAGG ST,,34.2121,-118.4684,,,,,,,,,,,,,,,
210118684,1,Central,157,6TH ST,SAN PEDRO,34.0417,-118.2444,,,,,,,,,,,,,,,
211808605,18,Southeast,1837,113TH ST,WILMINGTON,33.9363,-118.2426,,,,,,,,,,,,,,,
211319364,13,Newton,1394,MAIN ST,68TH ST,33.9779,-118.2739,,,,,,,,,,,,,,,
212018258,20,Olympic,2027,3300 W 6TH ST,,34.0636,-118.2947,,,,,,,,,,,,,,,
211710726,17,Devonshire,1764,19500 NORDHOFF ST,,34.2355,-118.5573,,,,,,,,,,,,,,,
212106733,21,Topanga,2157,6700 DE SOTO AV,,34.1915,-118.5884,,,,,,,,,,,,,,,998
210113773,1,Central,134,300 S BROADWAY,,34.0507,-118.2482,,,,,,,,,,,,,,,
211115131,11,Northeast,1158,4000 GLENALBYN DR,,34.0969,-118.2157,,,,,,,,,,,,,,,
212013894,20,Olympic,2001,WINDSOR,MELROSE,34.0835,-118.3195,,,,,,,,,,,,,,,
210512648,5,Harbor,512,26400 LEESDALE AV,,33.7808,-118.3097,,,,,,,,,,,,,,,
