DR_NO,Date Rptd,DATE OCC,TIME OCC
201414321,07/25/2020 12:00:00 AM,07/24/2020 12:00:00 AM,2130
201220875,09/18/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1800
202109052,05/07/2020 12:00:00 AM,03/11/2020 12:00:00 AM,1800
201304570,01/11/2020 12:00:00 AM,01/11/2020 12:00:00 AM,100
201819272,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,1500
211104149,01/06/2021 12:00:00 AM,01/06/2020 12:00:00 AM,2120
201208210,03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,2100
200308671,03/17/2020 12:00:00 AM,03/16/2020 12:00:00 AM,1700
200713726,09/11/2020 12:00:00 AM,09/09/2020 12:00:00 AM,1630
200322048,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,500
201513821,08/11/2020 12:00:00 AM,08/11/2020 12:00:00 AM,400
200321816,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,1820
202007247,03/09/2020 12:00:00 AM,03/08/2020 12:00:00 AM,2300
211908784,05/17/2021 12:00:00 AM,06/01/2020 12:00:00 AM,1000
200517544,12/07/2020 12:00:00 AM,12/05/2020 12:00:00 AM,2300
200817466,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,400
200212510,07/13/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1600
200905011,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1800
201709812,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,800
201814325,07/21/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1830
202006835,02/29/2020 12:00:00 AM,02/28/2020 12:00:00 AM,2220
201414319,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,120
202107574,03/21/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1300
201105155,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1550
201504423,01/09/2020 12:00:00 AM,01/08/2020 12:00:00 AM,1600
201219722,08/31/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1030
201310975,05/17/2020 12:00:00 AM,05/09/2020 12:00:00 AM,1500
201116503,12/10/2020 12:00:00 AM,12/10/2020 12:00:00 AM,730
201517643,11/17/2020 12:00:00 AM,11/16/2020 12:00:00 AM,900
200322226,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,30
201809384,04/10/2020 12:00:00 AM,04/10/2020 12:00:00 AM,1
201509464,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,2215
201105703,02/08/2020 12:00:00 AM,02/08/2020 12:00:00 AM,1
201812482,06/13/2020 12:00:00 AM,06/12/2020 12:00:00 AM,2315
200908098,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1630
201800018,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,2000
201210484,04/07/2020 12:00:00 AM,04/06/2020 12:00:00 AM,2300
201508101,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1200
201714390,10/19/2020 12:00:00 AM,10/18/2020 12:00:00 AM,700
200411897,08/19/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1130
210904037,01/02/2021 12:00:00 AM,12/31/2020 12:00:00 AM,1845
200713816,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,200
201712767,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,200
201412000,06/08/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1500
201716126,12/09/2020 12:00:00 AM,12/09/2020 12:00:00 AM,645
201214156,06/05/2020 12:00:00 AM,06/03/2020 12:00:00 AM,1030
201309448,04/16/2020 12:00:00 AM,04/15/2020 12:00:00 AM,2200
201612223,08/23/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1700
201410806,05/13/2020 12:00:00 AM,03/16/2020 12:00:00 AM,1
200115427,07/27/2020 12:00:00 AM,07/23/2020 12:00:00 AM,2200
200405749,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,800
200113820,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1040
200213247,08/01/2020 12:00:00 AM,07/26/2020 12:00:00 AM,1030
201912609,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,945
202014881,09/20/2020 12:00:00 AM,09/19/2020 12:00:00 AM,2000
200415872,12/12/2020 12:00:00 AM,12/11/2020 12:00:00 AM,1700
201109407,05/16/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1
200411877,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,2100
201415807,08/20/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1600
200208282,03/27/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1130
202006565,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,2200
200411286,07/29/2020 12:00:00 AM,07/26/2020 12:00:00 AM,2300
201819588,10/27/2020 12:00:00 AM,10/26/2020 12:00:00 AM,1900
201508595,04/11/2020 12:00:00 AM,04/06/2020 12:00:00 AM,1100
201911541,06/29/2020 12:00:00 AM,06/25/2020 12:00:00 AM,2130
200407670,04/09/2020 12:00:00 AM,04/08/2020 12:00:00 AM,2000
200114030,06/28/2020 12:00:00 AM,06/27/2020 12:00:00 AM,2340
201012857,09/08/2020 12:00:00 AM,09/05/2020 12:00:00 AM,2200
200809879,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,2200
201108298,04/13/2020 12:00:00 AM,04/11/2020 12:00:00 AM,2000
202104431,01/11/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1840
200213560,08/10/2020 12:00:00 AM,08/09/2020 12:00:00 AM,930
201210005,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1330
200206457,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,530
201516821,10/27/2020 12:00:00 AM,09/13/2020 12:00:00 AM,1100
201820433,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,730
201818651,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,900
201011986,08/13/2020 12:00:00 AM,08/11/2020 12:00:00 AM,2130
201814349,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1440
200321079,11/30/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1500
201912051,07/13/2020 12:00:00 AM,02/20/2020 12:00:00 AM,1600
201822587,12/24/2020 12:00:00 AM,12/23/2020 12:00:00 AM,1700
200406401,03/02/2020 12:00:00 AM,03/02/2020 12:00:00 AM,2045
201319686,11/09/2020 12:00:00 AM,11/05/2020 12:00:00 AM,1330
201207748,02/24/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1800
201712667,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2100
200512310,07/27/2020 12:00:00 AM,07/27/2020 12:00:00 AM,700
200312967,06/21/2020 12:00:00 AM,06/20/2020 12:00:00 AM,2000
200204466,01/10/2020 12:00:00 AM,01/09/2020 12:00:00 AM,1230
200111081,04/28/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1700
201904634,01/15/2020 12:00:00 AM,01/14/2020 12:00:00 AM,2000
200513458,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,2000
211304128,01/04/2021 12:00:00 AM,12/31/2020 12:00:00 AM,1600
200614553,08/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,2030
201911630,07/01/2020 12:00:00 AM,07/01/2020 12:00:00 AM,700
200515700,10/23/2020 12:00:00 AM,10/22/2020 12:00:00 AM,2000
200810365,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1630
200218582,12/14/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1700
200409836,06/16/2020 12:00:00 AM,06/14/2020 12:00:00 AM,2300
201615102,11/26/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1630
200514201,09/16/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1930
201416383,08/31/2020 12:00:00 AM,08/30/2020 12:00:00 AM,1800
200411376,08/02/2020 12:00:00 AM,08/02/2020 12:00:00 AM,400
200808846,04/30/2020 12:00:00 AM,04/30/2020 12:00:00 AM,310
200608810,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,1115
201913632,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,900
200117113,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,500
201313337,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,100
200715271,10/25/2020 12:00:00 AM,10/25/2020 12:00:00 AM,30
201511003,06/08/2020 12:00:00 AM,06/07/2020 12:00:00 AM,1100
201508065,03/26/2020 12:00:00 AM,03/25/2020 12:00:00 AM,2230
201505363,01/29/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1000
201316700,09/09/2020 12:00:00 AM,09/09/2020 12:00:00 AM,400
200209619,04/30/2020 12:00:00 AM,04/29/2020 12:00:00 AM,1830
201608460,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,940
201313734,07/10/2020 12:00:00 AM,07/10/2020 12:00:00 AM,800
201918271,12/21/2020 12:00:00 AM,12/20/2020 12:00:00 AM,2201
201805789,02/03/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1000
200612489,07/12/2020 12:00:00 AM,07/12/2020 12:00:00 AM,1710
200908457,04/15/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1800
201413263,07/05/2020 12:00:00 AM,07/04/2020 12:00:00 AM,1200
202114672,10/10/2020 12:00:00 AM,10/10/2020 12:00:00 AM,545
200508913,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,430
200121761,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,856
200513742,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1025
201917711,12/05/2020 12:00:00 AM,11/29/2020 12:00:00 AM,2100
201404071,01/02/2020 12:00:00 AM,01/02/2020 12:00:00 AM,630
201910635,06/07/2020 12:00:00 AM,06/07/2020 12:00:00 AM,550
200914723,09/15/2020 12:00:00 AM,03/30/2020 12:00:00 AM,2200
200407616,04/06/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1900
201316239,08/31/2020 12:00:00 AM,08/30/2020 12:00:00 AM,1045
200513573,08/31/2020 12:00:00 AM,08/30/2020 12:00:00 AM,2000
201206454,02/04/2020 12:00:00 AM,02/03/2020 12:00:00 AM,2230
201610834,07/07/2020 12:00:00 AM,07/05/2020 12:00:00 AM,1300
202016065,10/19/2020 12:00:00 AM,10/19/2020 12:00:00 AM,400
201310626,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,1600
200111213,05/01/2020 12:00:00 AM,04/29/2020 12:00:00 AM,1500
201608875,05/08/2020 12:00:00 AM,05/02/2020 12:00:00 AM,1800
201819972,11/03/2020 12:00:00 AM,11/02/2020 12:00:00 AM,1600
201222447,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,400
201308459,03/20/2020 12:00:00 AM,03/19/2020 12:00:00 AM,1750
201417523,09/21/2020 12:00:00 AM,06/28/2020 12:00:00 AM,1500
201708541,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1330
200604408,01/10/2020 12:00:00 AM,01/09/2020 12:00:00 AM,700
201009153,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2240
201404471,01/08/2020 12:00:00 AM,01/07/2020 12:00:00 AM,1200
200608011,03/16/2020 12:00:00 AM,03/16/2020 12:00:00 AM,1400
200909830,05/18/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1530
201107270,03/13/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1000
201115676,11/12/2020 12:00:00 AM,11/10/2020 12:00:00 AM,2100
201405863,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,130
201311521,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,200
201805739,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1
201709707,06/04/2020 12:00:00 AM,06/01/2020 12:00:00 AM,730
200414960,11/17/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1230
201911376,06/25/2020 12:00:00 AM,06/24/2020 12:00:00 AM,2000
201413297,07/06/2020 12:00:00 AM,07/05/2020 12:00:00 AM,1900
201814698,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1300
200316161,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,300
201109421,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1540
201809679,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1415
201821741,12/07/2020 12:00:00 AM,12/03/2020 12:00:00 AM,2245
200111055,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,730
200605180,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2020
200704351,01/08/2020 12:00:00 AM,01/07/2020 12:00:00 AM,1830
200404194,01/06/2020 12:00:00 AM,01/05/2020 12:00:00 AM,1900
201210415,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,2100
200412085,08/24/2020 12:00:00 AM,08/21/2020 12:00:00 AM,2230
201316117,08/27/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1
200506598,03/02/2020 12:00:00 AM,03/01/2020 12:00:00 AM,2330
200910785,06/08/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1700
201013099,09/15/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1800
202117131,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,5
200616068,09/30/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1840
200814672,09/30/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2000
211304481,01/12/2021 12:00:00 AM,11/26/2020 12:00:00 AM,1800
201416010,08/24/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1
200217088,11/05/2020 12:00:00 AM,11/04/2020 12:00:00 AM,2000
200713956,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,430
201412548,06/20/2020 12:00:00 AM,06/19/2020 12:00:00 AM,2000
201115057,10/25/2020 12:00:00 AM,10/24/2020 12:00:00 AM,600
200317648,09/21/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1200
200518295,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,1300
200905013,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,500
201811810,05/28/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1715
200516519,11/12/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1830
200514429,09/22/2020 12:00:00 AM,09/21/2020 12:00:00 AM,1600
201908164,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1500
200910486,06/03/2020 12:00:00 AM,06/03/2020 12:00:00 AM,1700
201317109,09/17/2020 12:00:00 AM,09/14/2020 12:00:00 AM,640
201806043,02/06/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1100
201005456,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,1500
201213601,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1050
201113294,09/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,2100
200908591,04/18/2020 12:00:00 AM,03/05/2020 12:00:00 AM,900
200312802,06/17/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2330
201509535,05/04/2020 12:00:00 AM,05/02/2020 12:00:00 AM,300
200305824,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,2100
201111471,07/15/2020 12:00:00 AM,07/10/2020 12:00:00 AM,1530
201819690,10/29/2020 12:00:00 AM,10/28/2020 12:00:00 AM,1800
201306068,02/06/2020 12:00:00 AM,02/05/2020 12:00:00 AM,2000
200413068,09/23/2020 12:00:00 AM,09/20/2020 12:00:00 AM,1215
201512135,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,2210
202014904,09/20/2020 12:00:00 AM,09/19/2020 12:00:00 AM,2100
201310569,05/08/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1205
200212876,07/22/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1800
201113247,09/04/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1500
201209730,03/25/2020 12:00:00 AM,03/23/2020 12:00:00 AM,230
200907666,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,900
201508561,04/09/2020 12:00:00 AM,04/07/2020 12:00:00 AM,1930
201817823,09/27/2020 12:00:00 AM,09/25/2020 12:00:00 AM,2200
200511336,07/02/2020 12:00:00 AM,07/01/2020 12:00:00 AM,2330
201715611,11/21/2020 12:00:00 AM,11/14/2020 12:00:00 AM,1200
201820544,11/15/2020 12:00:00 AM,11/13/2020 12:00:00 AM,2030
200408149,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,1630
200206948,02/28/2020 12:00:00 AM,02/27/2020 12:00:00 AM,2000
201800011,08/15/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2300
201710296,06/23/2020 12:00:00 AM,06/06/2020 12:00:00 AM,1000
201516221,10/13/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2130
200405360,02/05/2020 12:00:00 AM,02/04/2020 12:00:00 AM,520
201820435,11/13/2020 12:00:00 AM,11/12/2020 12:00:00 AM,1600
200306859,02/18/2020 12:00:00 AM,02/15/2020 12:00:00 AM,2300
201407608,03/03/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1930
201816456,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,700
200316816,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1700
201005276,01/31/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1210
201222514,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,230
201819304,10/22/2020 12:00:00 AM,10/21/2020 12:00:00 AM,2200
201106216,02/19/2020 12:00:00 AM,02/18/2020 12:00:00 AM,2100
201314580,07/28/2020 12:00:00 AM,07/27/2020 12:00:00 AM,2230
201208653,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,1355
201226774,12/20/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1830
200511323,07/02/2020 12:00:00 AM,07/01/2020 12:00:00 AM,1900
201916193,10/27/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1400
200306053,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,505
201220746,09/16/2020 12:00:00 AM,09/06/2020 12:00:00 AM,1000
200414922,11/16/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1600
201708702,05/01/2020 12:00:00 AM,03/25/2020 12:00:00 AM,300
200313594,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,200
202004542,01/14/2020 12:00:00 AM,01/13/2020 12:00:00 AM,2100
201220109,09/07/2020 12:00:00 AM,09/04/2020 12:00:00 AM,500
200810024,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1950
200507833,04/01/2020 12:00:00 AM,03/29/2020 12:00:00 AM,800
201510763,06/01/2020 12:00:00 AM,05/31/2020 12:00:00 AM,900
201607343,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,2015
200415979,12/16/2020 12:00:00 AM,12/15/2020 12:00:00 AM,2000
201512190,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,1630
200704142,01/04/2020 12:00:00 AM,01/03/2020 12:00:00 AM,2030
201413152,07/02/2020 12:00:00 AM,07/01/2020 12:00:00 AM,1900
200817662,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,215
201219973,09/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,2000
201811721,05/26/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1400
201304928,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,735
201313261,07/02/2020 12:00:00 AM,06/25/2020 12:00:00 AM,930
200407599,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,2000
200120787,11/09/2020 12:00:00 AM,11/06/2020 12:00:00 AM,900
201822765,12/28/2020 12:00:00 AM,12/27/2020 12:00:00 AM,2200
201405619,01/28/2020 12:00:00 AM,01/17/2020 12:00:00 AM,2100
200618390,11/23/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1700
202014997,09/22/2020 12:00:00 AM,09/21/2020 12:00:00 AM,1400
200407150,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1400
201114364,10/06/2020 12:00:00 AM,10/05/2020 12:00:00 AM,1630
200215526,09/28/2020 12:00:00 AM,09/26/2020 12:00:00 AM,1000
201709566,05/29/2020 12:00:00 AM,05/08/2020 12:00:00 AM,1800
200121746,11/30/2020 12:00:00 AM,11/29/2020 12:00:00 AM,2201
200216533,10/23/2020 12:00:00 AM,10/22/2020 12:00:00 AM,2030
201306436,02/13/2020 12:00:00 AM,02/12/2020 12:00:00 AM,1005
200209053,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1700
200516103,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,530
201321159,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,110
200517774,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1435
201912592,07/28/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1400
202110152,06/04/2020 12:00:00 AM,06/03/2020 12:00:00 AM,1830
200708410,04/19/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1800
201216296,07/11/2020 12:00:00 AM,07/11/2020 12:00:00 AM,1200
200407027,03/17/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1830
200313863,07/08/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1900
201913295,08/15/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2100
201217307,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,725
200712853,08/17/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1830
202008368,04/08/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1600
211904020,01/01/2021 12:00:00 AM,12/31/2020 12:00:00 AM,1900
201411830,06/04/2020 12:00:00 AM,06/03/2020 12:00:00 AM,2300
201212664,05/12/2020 12:00:00 AM,05/12/2020 12:00:00 AM,500
201223536,10/29/2020 12:00:00 AM,10/28/2020 12:00:00 AM,2200
202117524,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,1600
200914232,09/01/2020 12:00:00 AM,08/31/2020 12:00:00 AM,2030
201321589,12/22/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1600
200122476,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1300
200713146,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1100
200410408,07/02/2020 12:00:00 AM,07/02/2020 12:00:00 AM,30
201505995,02/10/2020 12:00:00 AM,02/10/2020 12:00:00 AM,300
201220270,09/09/2020 12:00:00 AM,09/04/2020 12:00:00 AM,2100
200517084,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,730
201321127,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,845
201014023,10/14/2020 12:00:00 AM,10/13/2020 12:00:00 AM,2000
201420079,11/11/2020 12:00:00 AM,09/21/2020 12:00:00 AM,1121
200214740,09/07/2020 12:00:00 AM,09/06/2020 12:00:00 AM,600
201913337,08/16/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1530
200907951,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,459
200216921,10/31/2020 12:00:00 AM,10/30/2020 12:00:00 AM,1900
200910315,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2000
201009109,05/18/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1600
200322338,12/28/2020 12:00:00 AM,12/26/2020 12:00:00 AM,2230
200710124,06/06/2020 12:00:00 AM,06/06/2020 12:00:00 AM,100
200904554,01/14/2020 12:00:00 AM,01/13/2020 12:00:00 AM,915
201412854,06/26/2020 12:00:00 AM,06/12/2020 12:00:00 AM,2030
201313361,07/05/2020 12:00:00 AM,07/04/2020 12:00:00 AM,2200
200813760,09/06/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1730
201906801,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,500
200306470,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,915
201110759,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1400
200816463,11/15/2020 12:00:00 AM,11/14/2020 12:00:00 AM,1430
200812163,07/22/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1430
201614256,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1530
201211193,04/19/2020 12:00:00 AM,04/18/2020 12:00:00 AM,900
200213021,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,436
200813339,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,300
202113207,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2300
201312959,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,300
201304321,01/07/2020 12:00:00 AM,01/07/2020 12:00:00 AM,750
200515668,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1400
200114674,07/11/2020 12:00:00 AM,07/10/2020 12:00:00 AM,1430
200415063,11/20/2020 12:00:00 AM,11/11/2020 12:00:00 AM,2300
200206597,02/21/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1
201709839,06/09/2020 12:00:00 AM,02/19/2020 12:00:00 AM,1700
201008479,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,1000
201509248,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,2200
201413407,07/07/2020 12:00:00 AM,07/06/2020 12:00:00 AM,1
200405063,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1400
200613444,08/03/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1300
200409489,06/04/2020 12:00:00 AM,06/03/2020 12:00:00 AM,2130
201417797,09/25/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1800
201320598,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1100
201110797,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,5
200508111,04/10/2020 12:00:00 AM,04/10/2020 12:00:00 AM,700
201010442,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1
200319730,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1730
200515770,10/25/2020 12:00:00 AM,10/24/2020 12:00:00 AM,2300
200516214,11/05/2020 12:00:00 AM,11/04/2020 12:00:00 AM,900
200117490,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,930
201406777,02/17/2020 12:00:00 AM,02/15/2020 12:00:00 AM,1715
201410184,04/29/2020 12:00:00 AM,04/28/2020 12:00:00 AM,1700
201807675,03/05/2020 12:00:00 AM,03/04/2020 12:00:00 AM,2300
201812851,06/20/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1100
201508584,04/10/2020 12:00:00 AM,04/05/2020 12:00:00 AM,100
201712053,08/10/2020 12:00:00 AM,08/10/2020 12:00:00 AM,700
201313400,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,1200
200310195,04/21/2020 12:00:00 AM,04/08/2020 12:00:00 AM,2300
200907974,03/30/2020 12:00:00 AM,03/29/2020 12:00:00 AM,2200
201308609,03/24/2020 12:00:00 AM,03/22/2020 12:00:00 AM,1430
200513014,08/16/2020 12:00:00 AM,08/15/2020 12:00:00 AM,500
201215436,06/27/2020 12:00:00 AM,06/26/2020 12:00:00 AM,2000
200609682,04/30/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1500
200319310,10/24/2020 12:00:00 AM,10/21/2020 12:00:00 AM,1200
201204298,01/06/2020 12:00:00 AM,01/06/2020 12:00:00 AM,15
200609695,04/30/2020 12:00:00 AM,04/30/2020 12:00:00 AM,1530
201607362,03/23/2020 12:00:00 AM,03/21/2020 12:00:00 AM,2000
200410639,07/10/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1800
200809189,05/08/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1600
